loan_id,application_id,client_id,issue_date,product_name,loan_amount,interest_rate,term_months
5952,10971,1965,2024-05-24,POS loan,826276.11,19.63,24
5953,10973,2881,2025-11-26,Cash loan,2193662.51,20.28,36
5954,10977,2336,2025-04-06,Micro loan,129868.11,31.16,12
5955,10978,2473,2025-08-25,Micro loan,511147.06,41.86,6
5956,10979,1447,2025-03-21,POS loan,698519.56,19.95,24
5957,10981,1095,2025-06-18,Cash loan,148684.99,21.74,12
5958,10982,2418,2024-09-07,Credit card,730489.54,28.95,12
5959,10983,3430,2024-09-30,Auto loan,3541024.54,14.63,72
5960,10985,2039,2026-03-23,Auto loan,3476237.17,21.69,48
5961,10987,4391,2024-07-08,Micro loan,398478.83,36.73,9
5962,10989,4361,2026-04-26,Credit card,1103480.01,24.86,36
5963,10990,2731,2024-07-18,Cash loan,2296586.07,19.15,36
5964,10992,1417,2026-03-07,Micro loan,246565.32,42.85,6
5965,10993,626,2024-04-24,Micro loan,299826.42,36.78,9
5966,10998,392,2025-01-16,POS loan,274615.50,24.19,24
5967,10999,3204,2026-01-19,Micro loan,457673.99,45.09,6
5968,11000,2720,2026-04-08,Cash loan,1726223.42,30.23,18
5969,11003,172,2025-12-15,Credit card,952495.01,23.15,36
5970,11004,3005,2025-11-15,POS loan,288242.39,22.35,24
5971,11007,2402,2024-04-23,Micro loan,91687.56,37.04,6
5972,11008,1481,2024-04-29,Cash loan,1464098.26,19.59,12
5973,11009,959,2024-05-01,POS loan,464642.12,24.26,6
5974,11011,1402,2024-02-22,Cash loan,1506401.66,33.78,24
5975,11012,2504,2024-05-20,Cash loan,2404054.49,20.39,24
5976,11013,2188,2025-12-07,POS loan,1177021.64,24.90,12
5977,11015,4460,2024-01-26,POS loan,282918.24,15.29,18
5978,11016,175,2025-09-12,Auto loan,4415938.21,12.93,48
5979,11017,826,2025-01-12,Credit card,634682.81,23.73,12
5980,11018,2942,2024-06-03,Micro loan,210869.39,48.15,12
5981,11019,2893,2025-11-29,Credit card,1515972.74,22.93,12
5982,11020,2062,2024-06-24,Cash loan,1957332.37,32.52,36
5983,11022,3282,2024-10-14,Auto loan,4131482.61,22.93,36
5984,11024,606,2025-09-12,Micro loan,141434.83,29.06,6
5985,11026,2183,2024-06-06,POS loan,527802.98,11.77,6
5986,11028,1703,2026-04-19,Cash loan,1596402.08,33.83,24
5987,11029,1911,2025-06-20,Cash loan,220662.77,29.01,12
5988,11030,822,2025-05-23,Cash loan,2052681.25,19.26,36
5989,11032,1841,2026-01-03,Cash loan,2261942.95,20.25,24
5990,11037,4295,2024-03-17,POS loan,494159.68,25.33,6
5991,11038,836,2024-02-08,Credit card,1307565.18,33.13,36
5992,11040,199,2025-03-22,Cash loan,430510.76,32.38,36
5993,11042,2452,2024-02-09,Cash loan,1578683.05,22.12,12
5994,11043,3388,2024-12-12,Auto loan,2052244.39,12.13,72
5995,11045,946,2025-07-26,POS loan,173953.58,24.88,18
5996,11047,454,2025-08-01,POS loan,303484.31,25.51,24
5997,11049,297,2024-09-30,Cash loan,2043459.79,22.64,12
5998,11052,2907,2025-06-22,Micro loan,324952.12,40.93,3
5999,11054,2349,2024-12-27,Credit card,1231634.72,33.02,36
6000,11057,3898,2025-07-04,Cash loan,1405479.27,19.55,18
6001,11059,945,2025-04-10,POS loan,61579.20,22.22,18
6002,11060,3200,2024-10-12,Cash loan,2037649.47,18.81,24
6003,11061,4175,2024-10-18,Micro loan,411907.97,41.55,9
6004,11062,4380,2026-02-26,Auto loan,2288291.37,13.63,72
6005,11063,2739,2025-09-08,Micro loan,415933.77,40.90,6
6006,11066,1460,2024-07-19,Micro loan,117268.16,44.84,6
6007,11069,2904,2025-06-07,Cash loan,2746803.40,22.25,36
6008,11070,853,2024-06-16,Cash loan,570791.39,22.39,18
6009,11072,2950,2025-07-16,Credit card,568475.27,32.92,24
6010,11073,1085,2025-06-29,Credit card,235460.02,35.32,24
6011,11079,1430,2025-01-31,Cash loan,2440808.20,31.32,24
6012,11080,1447,2025-07-08,POS loan,426262.20,19.43,12
6013,11082,3015,2024-11-03,Credit card,800706.12,23.54,24
6014,11083,488,2024-05-22,Credit card,1353030.67,32.65,24
6015,11084,3112,2026-02-17,Credit card,1006407.84,30.66,24
6016,11086,2918,2025-07-20,Credit card,632785.76,33.90,24
6017,11087,3406,2024-12-31,Micro loan,150395.75,47.23,12
6018,11088,1607,2025-10-05,Auto loan,5193510.79,23.90,48
6019,11089,3801,2024-09-11,Micro loan,213596.80,33.89,6
6020,11090,4152,2025-02-19,POS loan,495998.54,20.96,24
6021,11092,2867,2026-01-05,Micro loan,141836.62,45.18,3
6022,11093,2804,2024-06-28,Credit card,546660.69,31.79,24
6023,11094,4974,2025-01-11,POS loan,539285.58,27.21,18
6024,11096,2560,2024-12-04,Micro loan,500055.03,45.13,6
6025,11098,4203,2024-12-26,Micro loan,276448.55,37.52,3
6026,11100,2013,2024-11-03,Micro loan,164969.12,48.99,3
6027,11102,1481,2025-06-16,Cash loan,2097851.53,29.79,18
6028,11103,1740,2024-12-02,Cash loan,2414438.82,20.34,36
6029,11104,866,2025-03-30,Cash loan,1507133.42,19.60,36
6030,11107,4556,2024-12-01,POS loan,592346.59,20.51,6
6031,11109,4855,2025-02-13,Micro loan,74567.28,35.03,3
6032,11111,1557,2024-09-09,Credit card,1113282.69,28.53,24
6033,11112,4375,2026-01-28,Cash loan,170343.26,20.94,24
6034,11113,398,2024-11-11,Auto loan,12113880.67,20.18,36
6035,11115,4512,2025-10-30,POS loan,965873.55,13.63,24
6036,11119,3362,2026-01-30,Cash loan,1474896.61,22.51,36
6037,11120,3149,2025-02-03,POS loan,178523.65,17.11,24
6038,11122,1957,2026-04-10,Cash loan,579226.89,23.12,18
6039,11125,308,2025-06-08,Credit card,556415.49,25.16,24
6040,11126,1978,2024-12-23,Cash loan,3015960.21,19.54,12
6041,11129,3295,2025-04-13,Credit card,1723962.74,25.07,12
6042,11131,1790,2024-07-19,Cash loan,1357150.15,24.20,18
6043,11132,4991,2025-05-14,Credit card,1353958.94,24.58,36
6044,11134,2507,2024-07-12,Cash loan,240082.21,26.72,18
6045,11135,2299,2026-03-17,POS loan,1102079.32,24.00,18
6046,11140,4296,2025-12-17,Auto loan,11398486.89,19.04,72
6047,11141,3560,2025-05-30,Auto loan,3739507.87,12.01,72
6048,11142,4707,2024-03-28,Micro loan,415535.09,30.15,12
6049,11143,126,2024-04-09,POS loan,641379.06,27.18,6
6050,11144,578,2025-10-16,Cash loan,3126888.29,27.56,24
6051,11145,1221,2025-01-07,Credit card,777131.80,22.43,36
6052,11147,1109,2024-03-21,Credit card,1126068.52,29.33,12
6053,11148,4742,2025-01-02,Cash loan,554444.85,30.86,18
6054,11151,3347,2025-03-09,Cash loan,2745214.07,22.71,24
6055,11152,3640,2024-05-20,Cash loan,775543.85,26.67,36
6056,11155,1285,2025-06-19,Cash loan,2539159.37,28.21,36
6057,11156,1155,2024-04-30,POS loan,1022877.98,12.52,12
6058,11157,417,2025-10-21,Cash loan,1764644.31,30.49,24
6059,11160,888,2025-02-01,Credit card,388497.66,24.46,24
6060,11161,3866,2025-01-29,POS loan,869784.96,25.33,18
6061,11163,268,2025-12-03,Cash loan,499786.42,22.86,18
6062,11165,2091,2025-01-16,Micro loan,116991.47,37.94,6
6063,11167,3200,2026-01-21,Auto loan,9892054.77,14.67,72
6064,11168,2006,2026-04-15,Credit card,259416.21,28.01,36
6065,11169,2069,2024-08-05,Micro loan,60935.39,48.48,9
6066,11171,2338,2024-07-05,Micro loan,444657.05,43.91,9
6067,11173,960,2024-10-25,Cash loan,2268864.98,21.53,24
6068,11174,157,2024-04-30,Cash loan,2884718.78,27.00,24
6069,11175,83,2025-04-14,Cash loan,1816646.26,30.79,36
6070,11176,917,2025-09-28,Cash loan,1610739.43,25.26,12
6071,11177,3683,2025-12-29,Credit card,794761.87,22.39,36
6072,11178,4529,2026-02-17,Auto loan,3711022.79,19.91,72
6073,11186,3616,2024-12-02,Credit card,215544.70,26.20,12
6074,11189,3316,2024-01-30,Cash loan,833358.15,27.30,12
6075,11190,4568,2026-02-22,Micro loan,435572.09,30.34,3
6076,11191,4395,2026-03-29,POS loan,864161.86,24.97,6
6077,11195,3643,2024-02-26,Credit card,605322.94,23.29,36
6078,11196,3908,2024-08-14,Cash loan,476925.24,33.87,12
6079,11197,1286,2024-12-06,Auto loan,15565963.63,23.38,72
6080,11199,1912,2025-11-27,Cash loan,1311378.64,21.17,24
6081,11200,3679,2026-02-11,Auto loan,3645518.66,15.01,60
6082,11202,3114,2025-01-18,POS loan,580260.51,21.80,24
6083,11203,3101,2024-05-28,Auto loan,3343655.97,16.61,36
6084,11204,1111,2025-12-23,Cash loan,552278.63,19.60,24
6085,11205,1498,2025-02-20,POS loan,972975.64,15.95,24
6086,11206,1853,2025-08-05,Micro loan,537777.93,40.51,9
6087,11207,2033,2025-03-27,Micro loan,202979.27,48.16,9
6088,11208,2864,2025-01-22,Micro loan,278711.95,36.49,9
6089,11209,1512,2024-02-20,POS loan,952073.43,24.24,18
6090,11210,286,2024-05-05,Credit card,435131.88,35.09,24
6091,11212,4609,2024-04-24,Auto loan,5223982.47,22.73,60
6092,11214,4228,2025-01-02,Micro loan,299211.06,48.96,12
6093,11219,4173,2026-01-09,Auto loan,10159752.98,19.16,36
6094,11220,2241,2025-01-01,POS loan,904236.48,13.99,12
6095,11221,2623,2024-02-05,Micro loan,415192.43,47.92,12
6096,11223,505,2024-03-20,Cash loan,1905956.41,33.42,18
6097,11224,2742,2024-01-30,POS loan,949779.37,11.49,12
6098,11225,4579,2025-08-30,Cash loan,255411.07,22.18,24
6099,11227,4146,2025-05-09,Micro loan,472837.99,44.99,9
6100,11228,4531,2024-02-18,Credit card,917297.80,30.71,36
6101,11230,1953,2025-04-09,Cash loan,2455544.24,33.28,36
6102,11231,301,2025-08-15,Cash loan,292710.20,29.40,12
6103,11232,1885,2025-07-30,POS loan,232972.96,22.16,12
6104,11236,2915,2025-12-15,Cash loan,2567363.53,21.71,12
6105,11237,4554,2026-03-11,Cash loan,1568450.59,24.56,24
6106,11238,743,2024-06-13,Cash loan,3074970.60,26.67,36
6107,11240,1591,2024-08-08,Micro loan,390288.03,33.88,9
6108,11242,864,2026-04-24,POS loan,304500.63,19.62,24
6109,11243,817,2024-10-25,Credit card,1077370.41,28.08,12
6110,11244,1643,2026-03-05,Cash loan,990471.60,30.48,36
6111,11245,329,2025-04-01,POS loan,1040062.43,12.06,18
6112,11246,4870,2025-12-08,Credit card,1683239.21,33.58,12
6113,11248,2559,2024-01-20,Credit card,657082.06,22.95,36
6114,11249,3632,2026-03-09,Credit card,124769.32,27.12,12
6115,11250,3643,2024-12-23,Auto loan,9305104.41,23.36,36
6116,11252,988,2025-03-25,Cash loan,292455.12,21.59,36
6117,11254,4657,2025-03-22,Micro loan,359495.39,35.25,3
6118,11255,3233,2025-11-07,POS loan,884145.72,13.62,12
6119,11257,2911,2025-04-20,Credit card,279524.42,31.52,24
6120,11259,1626,2024-03-24,Auto loan,5146598.82,14.67,36
6121,11261,2322,2025-02-17,Micro loan,147129.77,45.33,12
6122,11264,1114,2025-01-30,POS loan,215624.90,12.52,6
6123,11265,3171,2025-08-08,POS loan,445971.87,27.05,24
6124,11267,2119,2026-04-17,Cash loan,1520345.31,29.02,24
6125,11269,3706,2024-04-23,Micro loan,421839.40,44.25,3
6126,11270,3173,2025-08-09,Credit card,1636453.99,30.60,12
6127,11273,444,2025-07-21,Cash loan,1127145.54,30.51,36
6128,11274,3109,2026-02-11,Cash loan,860608.73,24.49,18
6129,11276,2309,2025-11-27,Credit card,988813.68,29.71,24
6130,11277,4665,2024-12-22,Micro loan,279513.84,38.05,3
6131,11278,4920,2025-01-14,POS loan,369541.61,21.93,24
6132,11279,3102,2024-02-11,Auto loan,6031209.23,15.25,36
6133,11281,3412,2025-09-03,POS loan,169939.31,22.77,6
6134,11283,998,2024-11-13,Credit card,388410.34,24.26,36
6135,11285,331,2024-12-05,Credit card,135631.47,32.49,24
6136,11286,380,2025-02-11,Micro loan,74147.12,36.37,12
6137,11288,928,2026-02-14,Credit card,146436.19,27.84,12
6138,11289,3094,2024-06-04,POS loan,735081.36,17.33,6
6139,11290,2668,2026-01-27,POS loan,117138.80,25.43,24
6140,11293,445,2024-04-23,Auto loan,2882712.23,13.57,36
6141,11296,4821,2025-09-03,POS loan,771359.99,27.02,6
6142,11297,1142,2024-09-27,POS loan,692931.35,20.99,24
6143,11298,575,2024-06-28,Credit card,1303082.57,27.29,24
6144,11299,2902,2025-07-13,Auto loan,7787254.66,13.09,36
6145,11300,1119,2025-11-03,Micro loan,535464.38,35.60,12
6146,11302,187,2025-01-15,POS loan,576032.27,13.94,18
6147,11303,4254,2024-05-28,Credit card,603076.05,24.96,12
6148,11306,366,2024-02-01,Credit card,1289929.37,23.34,36
6149,11308,2289,2024-04-12,Auto loan,8496303.81,13.09,60
6150,11309,1087,2025-10-09,Credit card,502465.01,25.28,12
6151,11310,2930,2026-01-13,Micro loan,455050.05,40.89,9
6152,11312,420,2025-10-07,Micro loan,475693.99,34.23,3
6153,11316,30,2025-10-26,Cash loan,2841483.02,31.84,24
6154,11317,2104,2025-09-02,Credit card,1010747.07,30.93,24
6155,11318,4630,2024-06-18,POS loan,148414.74,24.46,18
6156,11319,3063,2025-01-13,Cash loan,383430.38,23.43,36
6157,11321,2216,2025-07-08,Cash loan,1783487.22,19.14,24
6158,11323,731,2025-02-23,Cash loan,374760.54,22.41,18
6159,11325,761,2024-08-09,Credit card,481403.55,22.54,24
6160,11326,4045,2024-06-02,Micro loan,320400.11,39.64,3
6161,11327,1356,2024-07-09,POS loan,417531.02,24.94,12
6162,11330,903,2024-04-08,POS loan,686969.49,13.07,6
6163,11332,4484,2025-01-09,Cash loan,2791138.75,32.90,12
6164,11335,1938,2024-05-07,Cash loan,1565908.84,19.54,36
6165,11336,842,2024-11-15,Cash loan,2008198.77,21.16,36
6166,11337,119,2026-01-14,Cash loan,1313376.06,30.32,12
6167,11338,2612,2025-07-02,POS loan,236988.19,15.58,24
6168,11342,3845,2025-01-24,Cash loan,807515.46,33.56,12
6169,11347,1893,2024-08-19,POS loan,453381.65,26.79,12
6170,11348,1475,2025-03-16,Credit card,1626802.81,27.02,36
6171,11350,87,2025-07-15,POS loan,379821.94,22.84,12
6172,11354,4589,2025-09-19,Credit card,335230.47,28.67,36
6173,11355,2687,2024-11-09,POS loan,678278.98,26.52,18
6174,11357,1836,2026-01-14,Cash loan,2681172.35,27.21,18
6175,11358,4598,2025-08-01,POS loan,187242.08,10.33,24
6176,11359,1341,2024-12-17,POS loan,980679.36,15.37,12
6177,11363,1611,2024-05-20,Micro loan,505018.51,37.03,3
6178,11364,2221,2024-01-17,Micro loan,318109.27,40.21,12
6179,11367,4536,2025-09-09,Credit card,595120.27,36.63,24
6180,11371,1172,2025-11-08,Cash loan,2496264.97,26.72,18
6181,11372,4589,2025-07-10,POS loan,373631.15,16.31,12
6182,11375,4919,2024-12-26,Credit card,337181.46,32.43,24
6183,11376,3224,2024-08-06,Cash loan,2068915.58,20.28,12
6184,11379,1425,2025-03-26,Credit card,171817.38,33.56,24
6185,11382,5000,2025-12-10,Auto loan,14220378.03,16.87,72
6186,11384,1323,2024-07-05,POS loan,750448.56,25.82,12
6187,11385,4083,2025-02-04,Cash loan,2409090.44,28.38,24
6188,11386,717,2025-06-17,POS loan,497373.37,20.26,24
6189,11388,3408,2024-02-08,Credit card,1046121.99,26.41,12
6190,11391,896,2024-03-30,POS loan,802048.28,15.69,6
6191,11392,2749,2025-05-28,POS loan,523315.45,27.85,12
6192,11394,896,2025-01-20,Cash loan,1617866.60,30.90,12
6193,11395,2654,2024-07-26,Auto loan,3707524.39,15.59,36
6194,11396,749,2024-07-11,Credit card,1440583.29,23.88,12
6195,11397,2556,2025-09-22,Credit card,1129971.78,28.27,24
6196,11402,4704,2025-10-26,POS loan,665552.71,19.04,6
6197,11403,4820,2024-02-16,Credit card,1740939.51,31.53,12
6198,11405,2603,2024-09-30,Cash loan,1961801.43,25.91,12
6199,11407,2293,2025-08-23,Micro loan,96321.45,32.56,3
6200,11412,4153,2024-05-26,Cash loan,1962884.82,30.58,24
6201,11413,1772,2025-07-24,Auto loan,3641418.54,16.79,72
6202,11414,2999,2024-01-14,POS loan,688275.22,11.33,24
6203,11415,1311,2024-01-24,Cash loan,1169368.31,21.61,12
6204,11416,1266,2025-06-28,Auto loan,6857296.54,14.22,48
6205,11419,425,2026-03-19,Credit card,1155761.80,29.96,12
6206,11421,2391,2024-09-04,Cash loan,1999787.55,22.56,18
6207,11423,308,2025-05-15,POS loan,361339.60,23.90,6
6208,11425,1502,2025-04-22,POS loan,491484.48,24.08,6
6209,11432,3575,2025-09-22,Cash loan,3277419.65,23.84,24
6210,11436,905,2025-04-04,POS loan,645300.04,17.32,6
6211,11437,4220,2025-01-29,Cash loan,678118.93,24.80,12
6212,11438,3052,2025-10-27,Credit card,1690773.82,33.55,12
6213,11440,699,2024-03-26,Micro loan,434936.27,35.29,6
6214,11441,1346,2024-09-03,POS loan,370941.13,16.99,24
6215,11443,499,2024-05-09,Credit card,480847.59,24.46,36
6216,11445,4566,2025-07-21,Micro loan,375976.29,34.42,12
6217,11446,2007,2024-09-15,Credit card,1312067.22,28.46,24
6218,11447,809,2025-03-13,Cash loan,1322043.22,29.30,24
6219,11449,4044,2024-02-13,POS loan,74424.00,10.85,24
6220,11450,454,2025-05-18,Auto loan,11073769.31,22.38,72
6221,11451,3425,2024-02-20,Cash loan,2443315.80,26.96,24
6222,11452,4212,2025-05-05,Cash loan,1117342.92,24.55,24
6223,11454,3953,2026-01-12,Cash loan,2975196.97,32.78,18
6224,11457,3518,2026-02-14,Credit card,1307665.25,34.74,36
6225,11458,78,2025-04-10,Micro loan,350139.66,41.07,6
6226,11459,1212,2025-02-16,Micro loan,110472.14,35.25,6
6227,11460,2143,2024-08-23,Micro loan,166364.54,37.32,12
6228,11461,2112,2026-01-09,Cash loan,798087.53,30.35,24
6229,11462,2748,2024-04-23,Micro loan,382401.19,32.83,6
6230,11463,2435,2024-04-11,Cash loan,785849.44,33.80,12
6231,11464,4925,2025-05-10,Cash loan,2585345.23,25.71,36
6232,11470,4162,2025-01-03,Cash loan,268324.68,23.76,12
6233,11471,1645,2024-09-01,Auto loan,11440558.38,14.58,72
6234,11472,1424,2024-08-31,Cash loan,1200825.23,21.24,24
6235,11473,2208,2025-03-28,Credit card,911012.11,22.71,24
6236,11474,2516,2026-02-07,POS loan,402126.27,19.90,24
6237,11475,2322,2025-03-17,Credit card,367676.46,35.65,36
6238,11476,3939,2026-02-01,Credit card,620665.78,26.45,24
6239,11478,740,2025-09-30,Credit card,941855.34,33.99,12
6240,11479,2023,2025-04-28,Micro loan,382057.37,42.95,6
6241,11480,1358,2025-01-22,Credit card,1370210.34,27.54,24
6242,11481,1311,2024-10-25,Cash loan,1004730.31,28.31,18
6243,11486,3487,2025-07-23,POS loan,770479.03,15.88,24
6244,11489,1620,2026-01-07,Cash loan,1468593.17,28.98,18
6245,11490,3021,2024-12-07,Credit card,1088329.58,25.46,36
6246,11491,877,2024-01-02,Credit card,1162110.48,25.04,12
6247,11502,3705,2025-08-19,Auto loan,6090326.17,22.65,60
6248,11504,358,2024-03-23,Credit card,1449944.64,34.95,36
6249,11505,1776,2024-08-07,Credit card,1033881.72,23.30,36
6250,11509,4880,2024-06-15,Cash loan,506285.76,25.76,36
6251,11511,696,2025-06-11,Micro loan,272249.29,29.19,6
6252,11512,1181,2024-02-15,POS loan,903262.26,26.69,24
6253,11515,4352,2026-04-14,Auto loan,4845487.91,21.45,48
6254,11516,3756,2024-08-21,Cash loan,508707.85,32.44,18
6255,11517,255,2025-02-20,Cash loan,1077128.05,25.93,18
6256,11518,4352,2024-12-17,Credit card,454017.20,24.45,24
6257,11519,3187,2024-04-29,Cash loan,1139333.66,28.29,18
6258,11520,2889,2024-05-04,Credit card,210767.12,23.54,36
6259,11521,1044,2024-06-19,Credit card,937459.80,26.24,12
6260,11523,3920,2025-10-18,Micro loan,76839.02,41.31,3
6261,11524,2908,2025-03-13,Credit card,1286283.70,37.99,36
6262,11526,2250,2025-05-22,Cash loan,2542327.97,32.42,18
6263,11528,2821,2026-01-07,Micro loan,314015.24,28.99,12
6264,11530,4152,2026-01-16,POS loan,725233.43,27.95,6
6265,11531,2104,2024-09-30,Auto loan,1904992.86,19.63,60
6266,11534,2721,2024-03-16,Cash loan,1705681.02,18.91,12
6267,11535,2197,2025-06-14,Cash loan,1452174.93,20.05,12
6268,11536,3793,2025-03-16,Micro loan,589876.88,34.24,6
6269,11542,2121,2025-04-04,POS loan,619167.59,18.52,18
6270,11543,2439,2025-06-03,POS loan,595325.47,14.49,12
6271,11545,3932,2025-06-17,Cash loan,1535214.69,26.78,24
6272,11550,1908,2024-06-19,Cash loan,749480.49,18.44,12
6273,11551,1618,2025-06-22,Cash loan,913462.76,33.57,12
6274,11553,2332,2026-01-15,Cash loan,938436.95,18.44,12
6275,11556,4895,2024-08-24,Cash loan,1911006.50,23.27,36
6276,11557,2708,2026-04-01,Cash loan,2694900.46,23.68,12
6277,11558,1092,2025-03-09,Credit card,131518.08,23.75,36
6278,11560,1787,2024-03-28,Auto loan,8028022.11,24.89,48
6279,11562,118,2026-02-19,Cash loan,376599.95,24.54,12
6280,11563,66,2025-07-13,Cash loan,2201882.31,22.63,18
6281,11566,1308,2025-06-21,Micro loan,76695.75,31.95,9
6282,11570,3436,2024-07-06,POS loan,656134.18,13.52,18
6283,11575,854,2025-09-30,Credit card,1223496.65,36.38,36
6284,11577,326,2025-05-17,Cash loan,602878.53,19.61,12
6285,11579,1247,2024-02-24,POS loan,280642.58,15.16,24
6286,11581,4467,2025-08-10,Cash loan,2366716.54,26.89,18
6287,11582,1032,2024-04-20,Micro loan,132216.17,28.85,3
6288,11583,2626,2024-05-14,Cash loan,632739.54,22.02,12
6289,11585,1503,2025-04-22,POS loan,696027.38,26.92,18
6290,11589,3642,2025-01-08,Credit card,879995.48,35.81,24
6291,11592,3745,2024-12-10,Cash loan,2272140.74,18.79,36
6292,11593,1474,2025-06-21,Cash loan,264663.98,18.87,18
6293,11595,1225,2024-11-04,Micro loan,208617.88,44.58,6
6294,11596,3672,2024-05-15,Cash loan,1112329.45,24.05,12
6295,11598,721,2025-11-15,Cash loan,1711971.30,24.52,24
6296,11600,649,2025-09-07,Cash loan,3021111.02,27.07,24
6297,11601,3577,2025-10-11,Micro loan,135454.21,44.23,6
6298,11602,260,2025-01-11,POS loan,299473.95,22.10,12
6299,11603,2762,2025-01-22,Credit card,437472.81,33.56,24
6300,11604,947,2025-08-26,Credit card,351645.48,35.98,36
6301,11605,4981,2025-06-16,POS loan,275586.65,16.34,12
6302,11607,4692,2025-11-04,POS loan,549511.47,11.89,6
6303,11608,3803,2024-08-16,POS loan,624242.37,27.21,12
6304,11610,1005,2025-12-10,Cash loan,2943974.62,19.15,24
6305,11611,994,2024-12-12,Auto loan,10759091.85,18.48,36
6306,11613,4136,2025-04-26,Cash loan,1925660.39,27.90,12
6307,11615,97,2025-04-01,POS loan,771647.21,24.47,12
6308,11618,1691,2024-06-05,Micro loan,290424.07,44.50,3
6309,11620,4992,2024-02-28,POS loan,459893.70,18.10,12
6310,11621,2851,2025-11-29,Cash loan,1486971.82,26.75,18
