client_id,birth_date,gender,city,registration_date,income,employment_type,credit_score
4520,1982-01-22,female,Pavlodar,2025-05-13,600862.00,salaried,594
4521,1969-05-22,male,Almaty,2024-04-19,1092071.00,salaried,623
4522,1991-12-25,male,Atyrau,2025-07-23,1195705.00,salaried,537
4523,1968-09-22,male,Atyrau,2025-04-02,715552.00,salaried,704
4524,1997-02-25,male,Almaty,2025-10-18,1030443.00,salaried,743
4525,2001-07-10,male,Pavlodar,2025-07-04,835165.00,salaried,640
4526,1984-06-07,male,Astana,2025-08-11,1193989.00,salaried,601
4527,1999-02-14,female,Karaganda,2024-09-21,882540.00,salaried,787
4528,1962-08-18,male,Almaty,2025-10-05,486944.00,salaried,540
4529,1985-07-12,male,Almaty,2026-03-16,648772.00,salaried,711
4530,1985-07-23,female,Atyrau,2025-04-25,232611.00,salaried,632
4531,1964-06-25,female,Astana,2024-03-15,588307.00,salaried,767
4532,2001-04-01,male,Almaty,2026-03-17,170018.00,student,639
4533,1985-06-08,male,Almaty,2024-01-21,536955.00,salaried,718
4534,2008-09-26,male,Karaganda,2026-04-10,1094694.00,salaried,690
4535,1987-07-21,female,Shymkent,2024-10-02,335523.00,self_employed,465
4536,2005-04-27,male,Shymkent,2025-03-20,378231.00,salaried,584
4537,1978-09-09,female,Shymkent,2026-01-24,585366.00,self_employed,675
4538,1988-01-14,female,Almaty,2024-10-11,1164236.00,salaried,713
4539,1975-04-28,female,Astana,2026-01-17,295503.00,retired,572
4540,1969-08-10,male,Atyrau,2024-03-25,586343.00,salaried,806
4541,1982-11-27,male,Taraz,2024-07-09,708203.00,salaried,754
4542,1969-06-16,male,Karaganda,2024-09-18,268221.00,student,383
4543,1962-09-14,male,Astana,2024-11-10,484579.00,salaried,796
4544,2005-03-16,male,Astana,2024-04-21,164565.00,unemployed,332
4545,1979-10-17,female,Astana,2024-03-25,397306.00,salaried,652
4546,1983-03-07,female,Karaganda,2024-05-05,733659.00,self_employed,718
4547,1995-01-01,female,Astana,2024-10-23,105475.00,student,450
4548,1979-09-09,female,Kostanay,2025-01-07,655402.00,salaried,767
4549,1972-11-09,male,Almaty,2024-01-08,260368.00,retired,624
4550,1996-07-18,male,Shymkent,2025-12-03,268624.00,salaried,570
4551,1973-05-12,male,Astana,2025-01-16,1145345.00,salaried,750
4552,1973-12-14,female,Astana,2025-07-29,126001.00,unemployed,501
4553,1994-01-17,male,Shymkent,2024-11-14,167971.00,unemployed,371
4554,1995-06-06,male,Almaty,2025-06-25,481484.00,salaried,813
4555,2002-09-17,male,Astana,2024-05-25,558108.00,salaried,673
4556,2001-07-03,male,Shymkent,2025-09-13,845972.00,self_employed,470
4557,2000-09-15,male,Aktobe,2024-02-05,731746.00,salaried,741
4558,2005-08-05,female,Almaty,2024-09-08,113191.00,unemployed,403
4559,2001-02-09,female,Almaty,2024-09-04,750410.00,salaried,617
4560,1973-02-04,female,Kostanay,2025-02-14,183250.00,student,514
4561,1994-09-18,female,Almaty,2025-12-14,515316.00,salaried,710
4562,1996-03-19,male,Astana,2025-09-15,469910.00,salaried,618
4563,1990-05-12,female,Astana,2025-04-08,145344.00,retired,592
4564,1963-09-07,female,Shymkent,2024-12-02,1150381.00,salaried,565
4565,1994-07-14,female,Kostanay,2026-04-07,1099357.00,salaried,646
4566,1971-12-26,male,Astana,2025-11-11,1811433.00,entrepreneur,775
4567,1997-08-21,female,Astana,2025-12-10,1170433.00,salaried,718
4568,2002-10-24,female,Shymkent,2024-09-27,1042170.00,salaried,741
4569,1970-10-10,female,Shymkent,2025-02-06,1175075.00,salaried,606
4570,1974-11-18,female,Almaty,2025-05-11,1081781.00,salaried,705
4571,1963-08-07,female,Astana,2026-04-12,755649.00,self_employed,474
4572,1969-03-21,female,Semey,2025-11-26,179617.00,student,419
4573,1975-10-11,female,Taraz,2025-07-06,516772.00,entrepreneur,504
4574,1964-08-06,female,Almaty,2025-08-08,993533.00,salaried,707
4575,2006-05-12,male,Karaganda,2025-03-03,1046396.00,salaried,676
4576,1981-03-02,female,Almaty,2025-09-08,607854.00,salaried,631
4577,1999-11-12,male,Almaty,2024-05-11,377772.00,salaried,587
4578,1995-11-18,male,Almaty,2024-11-17,426433.00,salaried,547
4579,1995-10-25,female,Astana,2024-03-03,885232.00,salaried,660
4580,2001-05-17,male,Almaty,2024-10-13,976715.00,entrepreneur,525
4581,1993-12-20,female,Almaty,2025-08-21,48259.00,unemployed,563
4582,1983-10-20,female,Aktobe,2024-11-05,457870.00,salaried,658
4583,1965-04-03,female,Almaty,2025-11-16,610793.00,self_employed,697
4584,1986-04-22,male,Almaty,2025-10-06,255495.00,self_employed,700
4585,1983-08-14,male,Astana,2024-05-10,597162.00,salaried,553
4586,1990-08-08,male,Almaty,2025-04-24,1151770.00,salaried,574
4587,1965-03-13,female,Astana,2026-03-28,1114611.00,salaried,646
4588,1976-12-28,female,Almaty,2024-03-11,665146.00,salaried,546
4589,1994-11-04,female,Almaty,2025-08-06,1075492.00,salaried,633
4590,2006-03-16,female,Shymkent,2024-10-21,1535625.00,entrepreneur,669
4591,1973-08-07,female,Almaty,2025-09-09,148103.00,unemployed,335
4592,1970-01-08,female,Astana,2025-03-28,809684.00,salaried,576
4593,1994-04-19,male,Karaganda,2026-04-01,664399.00,salaried,564
4594,2000-12-03,male,Astana,2025-10-31,305886.00,self_employed,467
4595,1979-06-20,female,Almaty,2025-02-07,469518.00,salaried,648
4596,1997-04-13,male,Almaty,2025-08-25,1043724.00,salaried,602
4597,2004-03-06,female,Karaganda,2025-04-19,275478.00,retired,433
4598,1984-03-15,male,Astana,2025-06-04,514642.00,salaried,600
4599,2006-11-17,male,Atyrau,2024-04-18,142964.00,unemployed,463
4600,2006-04-07,female,Astana,2025-08-25,221410.00,salaried,527
4601,2006-01-22,male,Astana,2025-10-22,267336.00,self_employed,625
4602,1963-08-11,male,Almaty,2024-06-18,613258.00,salaried,581
4603,1986-05-15,female,Shymkent,2024-08-13,467538.00,salaried,735
4604,2000-05-27,male,Astana,2026-04-22,822706.00,self_employed,661
4605,1976-06-10,male,Karaganda,2024-11-16,948135.00,entrepreneur,561
4606,1988-06-25,male,Almaty,2025-02-09,186062.00,retired,485
4607,1986-07-12,male,Karaganda,2026-03-19,728085.00,self_employed,659
4608,1992-01-26,male,Kostanay,2026-01-31,59943.00,unemployed,412
4609,1995-03-19,female,Taraz,2024-03-31,1331788.00,entrepreneur,631
4610,2008-03-06,male,Semey,2024-12-27,277078.00,salaried,655
4611,1989-10-21,female,Astana,2025-05-11,1200343.00,entrepreneur,566
4612,1992-01-09,female,Almaty,2024-02-28,630514.00,salaried,677
4613,2000-08-02,female,Astana,2025-08-27,690331.00,salaried,599
4614,1986-02-01,male,Shymkent,2025-11-18,849383.00,salaried,596
4615,2000-03-06,male,Shymkent,2024-05-16,271172.00,salaried,676
4616,1986-01-15,female,Aktobe,2025-09-09,820044.00,self_employed,618
4617,2006-09-15,male,Astana,2025-02-16,868150.00,salaried,670
4618,1990-10-01,male,Almaty,2024-11-06,222587.00,retired,509
4619,1992-07-13,female,Shymkent,2025-11-27,352763.00,self_employed,670
4620,1963-11-10,female,Almaty,2025-06-26,346481.00,salaried,702
4621,1995-10-06,female,Almaty,2025-01-21,293190.00,self_employed,694
4622,1993-03-07,female,Aktobe,2025-05-14,936595.00,entrepreneur,729
4623,1998-05-23,male,Taraz,2024-02-26,746542.00,salaried,604
4624,1979-05-15,male,Almaty,2025-10-15,228241.00,student,503
4625,1997-07-14,male,Astana,2024-03-30,284994.00,salaried,672
4626,1987-07-28,male,Astana,2026-02-14,1033284.00,salaried,801
4627,1978-09-23,male,Astana,2024-09-13,826000.00,salaried,606
4628,1985-05-01,female,Karaganda,2025-06-16,801585.00,self_employed,634
4629,1963-10-23,male,Almaty,2024-02-18,110174.00,student,533
4630,1971-09-08,female,Karaganda,2025-07-11,286427.00,salaried,798
4631,2007-07-19,female,Karaganda,2026-04-03,621270.00,salaried,819
4632,2002-04-16,female,Pavlodar,2024-04-03,379734.00,self_employed,732
4633,1976-03-06,female,Kostanay,2025-05-28,584284.00,salaried,630
4634,1976-03-01,male,Almaty,2024-06-04,788111.00,salaried,570
4635,1999-04-08,female,Aktobe,2024-10-25,976771.00,salaried,631
4636,1976-10-18,female,Almaty,2024-05-05,227711.00,salaried,613
4637,1987-07-16,female,Almaty,2024-09-07,97954.00,student,558
4638,2004-08-16,female,Shymkent,2025-12-16,783240.00,salaried,527
4639,2008-02-21,male,Shymkent,2025-01-20,286262.00,retired,470
4640,1969-04-27,female,Karaganda,2024-09-20,312805.00,retired,588
4641,1961-09-25,male,Astana,2026-01-06,256263.00,salaried,680
4642,1989-07-20,male,Almaty,2024-01-12,836781.00,salaried,549
4643,2002-03-18,female,Pavlodar,2025-09-30,66719.00,unemployed,327
4644,1998-12-24,male,Astana,2025-10-04,142951.00,unemployed,403
4645,1980-11-04,female,Almaty,2024-01-26,298757.00,salaried,714
4646,1993-10-28,female,Karaganda,2024-05-22,911794.00,salaried,558
4647,1982-06-06,female,Karaganda,2024-06-16,558479.00,salaried,595
4648,2004-02-04,female,Astana,2025-06-25,880790.00,self_employed,598
4649,1964-12-07,female,Almaty,2026-02-06,892647.00,salaried,533
4650,1977-07-15,male,Astana,2026-01-24,634040.00,salaried,759
4651,2002-10-01,male,Almaty,2024-09-19,377973.00,salaried,779
4652,1977-07-15,male,Almaty,2024-03-26,359428.00,salaried,540
4653,1989-06-07,male,Shymkent,2026-03-21,1171348.00,salaried,526
4654,1999-10-17,female,Almaty,2025-04-03,877033.00,salaried,695
4655,1995-06-01,male,Astana,2025-02-26,351774.00,salaried,800
4656,1965-08-02,male,Almaty,2025-09-16,442671.00,salaried,743
4657,1989-12-01,male,Astana,2024-10-06,299695.00,entrepreneur,730
4658,1982-01-11,female,Kostanay,2025-05-24,523590.00,salaried,523
4659,1967-08-06,female,Astana,2025-07-15,584195.00,self_employed,574
4660,2000-01-04,female,Taraz,2025-01-04,427734.00,salaried,586
4661,2003-03-03,male,Taraz,2025-06-30,627928.00,salaried,620
4662,2007-10-20,male,Almaty,2024-11-18,497560.00,salaried,541
4663,2005-11-16,female,Shymkent,2026-01-06,274358.00,student,623
4664,2004-01-22,male,Astana,2025-06-06,1164781.00,salaried,745
4665,1986-04-21,female,Shymkent,2025-04-03,1181732.00,salaried,650
4666,1978-10-01,female,Almaty,2025-07-09,898001.00,salaried,561
4667,1962-09-04,male,Astana,2025-12-16,26161.00,unemployed,440
4668,1992-12-13,male,Astana,2024-05-12,254686.00,salaried,819
4669,1997-07-24,female,Almaty,2025-04-05,775847.00,salaried,598
4670,1991-06-03,female,Kostanay,2024-05-12,1173661.00,salaried,758
4671,1968-11-07,male,Astana,2025-04-07,547008.00,salaried,637
4672,1988-03-15,female,Astana,2024-03-01,1083912.00,salaried,617
4673,1984-06-21,male,Shymkent,2026-03-13,677963.00,self_employed,587
4674,1998-12-17,female,Astana,2024-08-08,340954.00,retired,517
4675,1984-06-23,male,Astana,2024-01-31,136668.00,self_employed,533
4676,1968-10-08,male,Astana,2026-02-23,624269.00,salaried,620
4677,1993-09-10,female,Almaty,2024-11-22,380531.00,self_employed,735
4678,1979-07-26,male,Shymkent,2025-11-08,431392.00,salaried,559
4679,1990-03-26,female,Semey,2024-11-15,529689.00,salaried,635
4680,1968-07-21,female,Almaty,2024-09-08,157744.00,student,597
4681,1997-01-04,male,Almaty,2025-12-07,24082.00,unemployed,491
4682,1999-12-11,female,Almaty,2026-03-29,55516.00,unemployed,505
4683,1969-09-14,female,Almaty,2024-10-17,562140.00,salaried,755
4684,1997-06-12,female,Aktobe,2024-10-04,1131855.00,salaried,676
4685,1969-03-03,male,Almaty,2024-10-27,458017.00,salaried,814
4686,1961-06-16,male,Shymkent,2024-07-02,1032441.00,salaried,561
4687,1970-05-13,female,Almaty,2025-10-01,564919.00,salaried,558
4688,2003-07-09,male,Karaganda,2024-10-22,302072.00,self_employed,578
4689,2000-10-17,male,Semey,2024-08-07,642345.00,salaried,624
4690,1983-10-20,female,Astana,2025-01-03,981818.00,salaried,811
4691,1998-01-02,female,Astana,2026-03-27,118443.00,student,568
4692,1987-05-16,female,Atyrau,2024-12-13,900753.00,salaried,640
4693,1963-09-06,female,Almaty,2024-05-23,409844.00,entrepreneur,513
4694,1997-05-08,female,Karaganda,2024-11-11,893613.00,salaried,716
4695,1999-01-27,female,Shymkent,2025-03-11,165649.00,unemployed,512
4696,1991-12-19,female,Astana,2026-02-06,1041926.00,entrepreneur,711
4697,1990-05-20,male,Almaty,2025-09-04,259447.00,student,412
4698,1963-11-02,male,Astana,2024-03-26,261292.00,salaried,656
4699,1994-01-04,female,Almaty,2024-03-24,182333.00,salaried,591
4700,1991-01-09,male,Aktobe,2026-03-19,683943.00,salaried,604
4701,1961-09-08,male,Shymkent,2024-03-22,361038.00,salaried,550
4702,1997-12-20,male,Astana,2026-02-20,218468.00,salaried,756
4703,1993-10-27,female,Shymkent,2024-02-03,222449.00,retired,563
4704,1965-11-03,male,Almaty,2025-02-05,462786.00,salaried,589
4705,2008-08-08,male,Taraz,2024-03-10,919829.00,salaried,793
4706,1979-06-19,male,Astana,2025-04-12,1151617.00,salaried,684
4707,1962-11-16,female,Karaganda,2025-08-30,970124.00,salaried,770
4708,1998-06-11,female,Astana,2025-02-03,812141.00,self_employed,723
4709,1990-01-16,female,Almaty,2025-09-11,162321.00,self_employed,638
4710,1997-11-18,female,Almaty,2024-08-30,474378.00,salaried,637
4711,1994-07-24,male,Almaty,2025-09-25,552836.00,salaried,802
4712,1983-07-14,male,Karaganda,2024-11-10,159876.00,student,488
4713,1982-07-01,female,Atyrau,2024-02-28,265865.00,salaried,607
4714,2004-05-05,male,Astana,2024-04-16,518133.00,self_employed,609
4715,1987-03-28,male,Almaty,2026-03-16,183842.00,self_employed,706
4716,1984-04-11,female,Astana,2025-04-26,345127.00,salaried,661
4717,1976-12-19,male,Almaty,2026-03-03,239460.00,student,593
4718,1976-08-08,female,Astana,2024-12-04,196834.00,student,560
4719,2005-03-11,male,Kostanay,2025-04-13,1989482.00,entrepreneur,648
4720,1974-11-02,female,Almaty,2025-05-06,520389.00,salaried,606
4721,1985-11-06,female,Shymkent,2024-08-02,568900.00,self_employed,617
4722,1975-07-16,female,Almaty,2024-05-25,147780.00,unemployed,615
4723,2005-04-22,female,Astana,2025-07-27,638916.00,salaried,520
4724,1997-02-11,female,Astana,2025-02-28,315164.00,salaried,664
4725,1986-06-16,male,Atyrau,2024-03-11,908476.00,salaried,798
4726,1980-04-22,male,Pavlodar,2024-06-13,98334.00,unemployed,426
4727,1984-07-03,female,Almaty,2024-10-04,1818328.00,entrepreneur,585
4728,2006-06-05,male,Almaty,2024-03-19,103606.00,student,514
4729,2005-10-16,female,Astana,2025-10-28,330914.00,salaried,786
4730,1993-06-20,female,Atyrau,2024-10-20,409126.00,salaried,779
4731,2003-10-03,female,Astana,2024-09-08,261130.00,student,576
4732,1999-12-26,male,Shymkent,2024-10-15,1034801.00,salaried,711
4733,2004-11-10,female,Almaty,2025-11-24,570767.00,self_employed,477
4734,2008-10-07,female,Almaty,2026-01-18,760203.00,salaried,796
4735,2001-02-02,male,Shymkent,2025-04-13,127276.00,unemployed,511
4736,1975-08-08,male,Taraz,2024-11-14,1180480.00,salaried,753
4737,1994-05-11,female,Shymkent,2025-09-20,442347.00,salaried,778
4738,1995-12-09,female,Almaty,2024-02-21,1763969.00,entrepreneur,556
4739,2001-10-07,female,Astana,2024-07-15,426456.00,salaried,545
4740,1981-04-21,male,Pavlodar,2025-11-01,562964.00,salaried,555
4741,1988-06-24,male,Aktobe,2024-01-18,330214.00,salaried,712
4742,1991-07-01,female,Astana,2026-02-03,291278.00,salaried,683
4743,1972-05-27,male,Astana,2025-07-29,292577.00,salaried,735
4744,1962-12-09,male,Shymkent,2024-09-12,1101436.00,salaried,816
4745,2006-10-10,male,Almaty,2024-06-20,621204.00,self_employed,536
4746,1982-03-08,female,Karaganda,2025-04-09,1007542.00,entrepreneur,759
4747,1990-02-06,female,Astana,2025-08-28,457314.00,salaried,791
4748,1982-12-19,female,Pavlodar,2025-01-28,812658.00,salaried,703
4749,1982-06-20,male,Shymkent,2026-04-16,1718826.00,entrepreneur,641
4750,1992-05-10,female,Astana,2024-01-31,552786.00,entrepreneur,621
4751,1997-06-06,male,Almaty,2025-05-22,1098601.00,salaried,789
4752,1987-06-09,male,Astana,2026-02-19,252484.00,salaried,777
4753,1989-11-12,male,Aktobe,2025-04-07,898123.00,salaried,674
4754,1965-12-20,male,Shymkent,2024-02-15,693899.00,salaried,593
4755,1978-09-23,male,Almaty,2025-05-10,131156.00,student,419
4756,1967-01-27,female,Shymkent,2025-11-20,915107.00,salaried,736
4757,1998-07-04,female,Almaty,2026-04-01,962790.00,salaried,769
4758,1982-02-13,male,Atyrau,2024-12-19,519333.00,salaried,610
4759,1996-03-23,male,Astana,2025-05-16,52748.00,unemployed,364
4760,1981-09-11,male,Kostanay,2025-02-04,268272.00,retired,456
4761,1988-09-03,male,Astana,2025-03-01,480291.00,entrepreneur,666
4762,1982-02-28,female,Astana,2025-08-02,730551.00,self_employed,604
4763,1998-12-08,male,Astana,2024-11-17,194838.00,salaried,694
4764,2002-07-04,male,Taraz,2025-03-01,397107.00,salaried,820
4765,1962-03-05,female,Almaty,2025-01-17,258265.00,salaried,781
4766,1992-07-03,male,Shymkent,2026-01-26,332383.00,salaried,739
4767,1968-09-27,male,Karaganda,2025-06-22,151973.00,unemployed,548
4768,1989-09-21,male,Shymkent,2024-08-17,387824.00,salaried,563
4769,2006-03-16,female,Shymkent,2024-07-03,394817.00,salaried,719
4770,1976-10-24,female,Almaty,2024-05-17,426478.00,salaried,522
4771,1989-07-19,male,Kostanay,2024-07-27,481937.00,entrepreneur,749
4772,1962-10-03,male,Astana,2025-11-29,625904.00,salaried,644
4773,1983-09-12,male,Shymkent,2026-03-18,587168.00,salaried,522
4774,2001-04-01,male,Astana,2025-05-17,673302.00,salaried,625
4775,1990-07-20,male,Karaganda,2026-03-30,817519.00,salaried,786
4776,2005-05-01,male,Taraz,2024-07-27,705266.00,entrepreneur,581
4777,2008-03-10,male,Aktobe,2024-07-30,646080.00,salaried,675
4778,1977-06-05,female,Shymkent,2024-04-28,538131.00,salaried,731
4779,1986-12-25,female,Almaty,2025-12-04,308839.00,retired,706
4780,1971-11-23,female,Karaganda,2025-11-08,878557.00,salaried,731
4781,2005-06-07,female,Kostanay,2024-04-06,319276.00,retired,462
4782,1983-03-17,female,Aktobe,2025-10-14,1013794.00,salaried,535
4783,1992-07-13,male,Almaty,2024-06-28,766632.00,self_employed,605
4784,1988-11-08,male,Almaty,2024-12-10,175555.00,retired,693
4785,2008-04-22,female,Astana,2024-08-18,361437.00,salaried,662
4786,1989-04-12,female,Shymkent,2024-06-08,958322.00,salaried,575
4787,1980-12-11,male,Almaty,2025-04-07,842115.00,self_employed,618
4788,1972-10-21,female,Astana,2025-01-13,267142.00,student,507
4789,1992-08-18,male,Almaty,2024-06-04,82978.00,student,583
4790,1996-10-10,female,Aktobe,2026-03-29,644809.00,self_employed,632
4791,1979-09-08,male,Astana,2024-05-03,1042.00,unemployed,337
4792,1996-08-15,male,Astana,2026-01-13,273589.00,salaried,645
4793,2004-06-15,female,Astana,2025-12-21,712827.00,salaried,605
4794,1964-07-04,female,Taraz,2024-05-14,808441.00,self_employed,587
4795,1986-09-28,male,Almaty,2025-04-14,647854.00,entrepreneur,631
4796,1989-07-28,male,Astana,2024-12-17,748520.00,entrepreneur,777
4797,1984-01-25,female,Karaganda,2025-12-15,8903.00,unemployed,598
4798,1993-06-24,female,Astana,2025-07-31,376616.00,salaried,592
4799,1981-12-26,male,Aktobe,2026-04-06,288388.00,retired,526
4800,2008-02-19,female,Aktobe,2025-03-01,848066.00,salaried,755
4801,1993-09-25,male,Almaty,2025-07-01,216005.00,salaried,791
4802,2006-08-05,female,Almaty,2025-07-17,1126215.00,salaried,634
4803,1965-02-03,male,Almaty,2025-05-03,1461818.00,entrepreneur,718
4804,1991-04-15,female,Almaty,2024-10-29,858290.00,salaried,747
4805,1976-09-08,female,Semey,2025-04-16,620954.00,salaried,767
4806,1983-10-21,male,Karaganda,2026-04-04,871381.00,salaried,686
4807,1996-04-19,male,Astana,2026-04-18,513076.00,salaried,653
4808,1990-10-08,male,Almaty,2024-10-04,805991.00,salaried,522
4809,1961-09-21,male,Astana,2025-06-13,755595.00,entrepreneur,525
4810,1963-07-18,female,Almaty,2024-05-19,136642.00,student,488
4811,1963-03-14,male,Taraz,2026-03-07,511598.00,salaried,659
4812,1988-01-22,female,Almaty,2024-04-02,234262.00,salaried,676
