application_id,client_id,application_date,product_name,requested_amount,status
13300,4285,2025-12-05,POS loan,172226.00,rejected
13301,4838,2024-08-06,Cash loan,2048382.00,approved
13302,2207,2025-06-03,Cash loan,3163642.00,rejected
13303,56,2025-09-01,Cash loan,3423518.00,rejected
13304,1997,2025-01-31,Micro loan,210955.00,approved
13305,3689,2026-01-23,Credit card,1809955.00,approved
13306,3701,2025-07-13,POS loan,981180.00,rejected
13307,525,2024-07-10,Micro loan,565086.00,approved
13308,958,2024-07-21,Micro loan,434175.00,approved
13309,4572,2024-04-16,Micro loan,255257.00,pending
13310,4620,2024-02-17,Auto loan,13505496.00,approved
13311,3061,2024-11-28,POS loan,744246.00,approved
13312,300,2024-01-22,POS loan,232784.00,approved
13313,1297,2026-02-13,Cash loan,443777.00,approved
13314,1430,2024-10-17,Cash loan,784323.00,approved
13315,4637,2025-03-11,Cash loan,550669.00,rejected
13316,1967,2024-11-11,Credit card,867358.00,pending
13317,1555,2025-02-04,Credit card,1289006.00,rejected
13318,472,2025-08-20,Credit card,1800918.00,approved
13319,3495,2025-04-29,Cash loan,1882376.00,approved
13320,4646,2026-01-04,Auto loan,14751086.00,pending
13321,746,2024-05-28,POS loan,137478.00,approved
13322,1992,2025-04-28,Cash loan,310273.00,rejected
13323,672,2024-04-27,POS loan,712021.00,approved
13324,3899,2025-05-04,Micro loan,327313.00,approved
13325,1419,2025-07-25,Cash loan,315804.00,approved
13326,3160,2025-11-07,Cash loan,921909.00,rejected
13327,4121,2024-07-30,Credit card,967472.00,approved
13328,3013,2025-12-03,Micro loan,550834.00,approved
13329,4982,2025-07-05,Micro loan,296638.00,approved
13330,906,2024-11-01,Credit card,1331964.00,rejected
13331,4550,2025-09-13,Credit card,1010812.00,approved
13332,2983,2024-06-06,Micro loan,277838.00,approved
13333,1218,2024-08-18,Auto loan,13215029.00,pending
13334,824,2024-11-15,Micro loan,34316.00,approved
13335,3189,2025-07-08,POS loan,784460.00,pending
13336,3404,2024-04-02,Cash loan,175839.00,approved
13337,3484,2025-03-15,Auto loan,9524604.00,approved
13338,2630,2025-01-11,Credit card,933639.00,approved
13339,2136,2025-11-11,Micro loan,493555.00,approved
13340,2783,2024-02-07,POS loan,966691.00,approved
13341,3790,2024-05-16,Cash loan,2830678.00,approved
13342,3918,2024-11-09,Credit card,103066.00,approved
13343,4621,2024-01-12,POS loan,935095.00,approved
13344,2454,2025-12-14,Micro loan,488707.00,approved
13345,2654,2024-04-18,Cash loan,3424381.00,approved
13346,4199,2024-06-10,Credit card,452171.00,rejected
13347,4478,2025-07-17,Cash loan,1583703.00,approved
13348,4871,2026-02-25,Micro loan,219042.00,rejected
13349,3769,2024-04-24,Micro loan,276342.00,approved
13350,999,2026-01-09,POS loan,1061460.00,approved
13351,4481,2024-06-01,Cash loan,1648277.00,rejected
13352,1802,2024-12-30,Cash loan,2074496.00,approved
13353,1141,2024-08-15,POS loan,646653.00,approved
13354,4128,2024-03-04,Credit card,1601231.00,approved
13355,4568,2025-04-19,POS loan,181678.00,approved
13356,2973,2024-09-09,Credit card,1781829.00,rejected
13357,2562,2024-07-02,POS loan,1159409.00,approved
13358,3106,2024-09-13,Credit card,144243.00,approved
13359,4166,2026-04-14,POS loan,934084.00,rejected
13360,3780,2025-08-13,Cash loan,940429.00,rejected
13361,4642,2024-12-16,Auto loan,6616017.00,approved
13362,1868,2024-03-17,Cash loan,2585394.00,approved
13363,4367,2024-03-07,POS loan,337897.00,rejected
13364,2967,2025-06-12,Cash loan,944712.00,rejected
13365,4018,2024-05-15,POS loan,281276.00,approved
13366,1492,2024-08-06,Credit card,1814352.00,rejected
13367,2761,2025-02-01,Credit card,1621707.00,approved
13368,2595,2025-05-10,Micro loan,301136.00,approved
13369,677,2024-07-28,Auto loan,17895163.00,approved
13370,1227,2024-02-27,Auto loan,15715423.00,approved
13371,1736,2024-07-23,POS loan,110341.00,approved
13372,3321,2024-02-07,Cash loan,2138341.00,approved
13373,2303,2026-01-14,Micro loan,391931.00,approved
13374,1153,2024-12-25,Cash loan,1183549.00,approved
13375,4089,2025-08-17,Micro loan,56837.00,rejected
13376,2019,2024-02-07,Micro loan,120129.00,approved
13377,2565,2025-05-03,Micro loan,499910.00,approved
13378,191,2025-04-14,Micro loan,356374.00,approved
13379,4974,2025-05-28,Cash loan,3035003.00,rejected
13380,2875,2024-04-09,Micro loan,172526.00,approved
13381,3285,2024-07-12,Micro loan,489204.00,approved
13382,4399,2024-03-30,POS loan,441897.00,approved
13383,970,2025-01-20,Credit card,1844738.00,approved
13384,3951,2024-12-07,Cash loan,3348383.00,approved
13385,3067,2025-10-08,POS loan,884812.00,approved
13386,2176,2024-03-28,Micro loan,519722.00,approved
13387,4423,2024-01-14,POS loan,853016.00,approved
13388,3535,2026-01-04,Cash loan,2772709.00,pending
13389,2992,2025-09-17,Micro loan,387094.00,approved
13390,997,2026-04-04,Micro loan,91287.00,approved
13391,3623,2024-11-05,Credit card,308215.00,approved
13392,2445,2024-12-21,Micro loan,60233.00,rejected
13393,462,2024-02-11,Auto loan,5486002.00,approved
13394,3459,2024-10-17,Cash loan,366914.00,rejected
13395,3829,2026-04-19,Credit card,1584857.00,approved
13396,4210,2025-07-30,Cash loan,2515343.00,approved
13397,3210,2025-01-07,Credit card,1283402.00,approved
13398,819,2025-05-04,Cash loan,2658318.00,approved
13399,1799,2025-06-12,Cash loan,2592853.00,rejected
13400,2822,2025-04-29,Credit card,1839474.00,approved
13401,3939,2024-02-26,Micro loan,497074.00,approved
13402,471,2024-01-26,Cash loan,757917.00,approved
13403,1272,2025-04-20,Auto loan,12373576.00,approved
13404,2649,2024-08-25,Auto loan,6883750.00,rejected
13405,1011,2024-02-25,POS loan,641105.00,approved
13406,441,2024-07-18,Micro loan,210836.00,rejected
13407,4513,2024-04-26,Auto loan,2523545.00,rejected
13408,695,2025-06-12,Cash loan,2480482.00,approved
13409,2475,2024-07-10,Cash loan,1695942.00,rejected
13410,3500,2024-01-28,POS loan,482199.00,approved
13411,4616,2025-03-05,Auto loan,15735902.00,rejected
13412,1311,2024-11-03,Micro loan,545244.00,rejected
13413,2347,2026-03-30,POS loan,656674.00,rejected
13414,3606,2024-04-25,Cash loan,3404089.00,approved
13415,2312,2024-06-10,Auto loan,17561007.00,rejected
13416,2192,2024-08-06,POS loan,660516.00,approved
13417,1533,2025-07-23,Auto loan,17856996.00,approved
13418,759,2025-07-19,Micro loan,199259.00,rejected
13419,864,2024-11-27,Auto loan,6968162.00,rejected
13420,246,2024-03-12,Auto loan,2213081.00,approved
13421,1149,2025-12-06,Auto loan,7499585.00,pending
13422,481,2024-08-06,Cash loan,2975413.00,pending
13423,3264,2025-10-06,Micro loan,437858.00,pending
13424,817,2025-05-24,Micro loan,129679.00,rejected
13425,2807,2025-07-07,Cash loan,2714026.00,pending
13426,2816,2026-02-28,Credit card,913739.00,approved
13427,1344,2026-01-13,POS loan,224002.00,approved
13428,810,2024-01-27,Cash loan,1211435.00,approved
13429,637,2025-04-07,Micro loan,92264.00,approved
13430,3562,2024-07-24,POS loan,227751.00,approved
13431,82,2024-04-07,Credit card,1190707.00,rejected
13432,4603,2024-12-28,Cash loan,1170258.00,approved
13433,4586,2025-08-16,Cash loan,1993453.00,approved
13434,3825,2025-10-29,Credit card,738947.00,approved
13435,2772,2024-11-30,Cash loan,1174264.00,approved
13436,1876,2024-07-18,POS loan,303302.00,rejected
13437,1491,2024-12-16,Micro loan,167467.00,rejected
13438,1257,2025-03-14,POS loan,346191.00,approved
13439,1393,2026-04-03,POS loan,1196435.00,approved
13440,971,2024-06-07,Micro loan,298061.00,approved
13441,2154,2025-08-14,Auto loan,8409739.00,approved
13442,3542,2025-11-24,Cash loan,1331645.00,pending
13443,697,2025-12-24,Cash loan,879120.00,approved
13444,468,2026-04-26,Micro loan,104699.00,approved
13445,2075,2024-05-31,POS loan,799717.00,approved
13446,1267,2025-07-10,Cash loan,2258979.00,pending
13447,948,2024-12-27,Credit card,1840325.00,approved
13448,516,2025-08-15,Cash loan,3179163.00,approved
13449,1415,2024-03-16,Micro loan,202777.00,approved
13450,4249,2024-10-09,Credit card,1541966.00,approved
13451,2142,2024-03-09,POS loan,543798.00,approved
13452,2222,2024-04-09,Micro loan,561956.00,approved
13453,3972,2025-07-05,Cash loan,1436107.00,rejected
13454,803,2025-07-20,POS loan,785241.00,approved
13455,1991,2024-10-22,Credit card,761333.00,rejected
13456,2436,2024-08-21,Micro loan,450351.00,rejected
13457,658,2025-05-15,Micro loan,87726.00,approved
13458,4422,2025-04-18,Micro loan,522601.00,pending
13459,314,2026-03-27,Cash loan,187479.00,approved
13460,2729,2024-07-18,Cash loan,3253028.00,approved
13461,3790,2025-01-01,Cash loan,3024199.00,approved
13462,3028,2024-10-10,POS loan,1090257.00,approved
13463,4361,2024-05-26,Cash loan,2824144.00,rejected
13464,3004,2025-04-01,POS loan,285626.00,approved
13465,1527,2024-12-29,Cash loan,1394791.00,rejected
13466,4436,2024-10-31,Micro loan,121118.00,approved
13467,1373,2025-03-11,Credit card,1449307.00,approved
13468,1924,2024-06-25,Micro loan,416484.00,approved
13469,2240,2024-07-03,POS loan,190439.00,pending
13470,3665,2024-02-07,Cash loan,2885794.00,approved
13471,2409,2024-08-13,Micro loan,455607.00,pending
13472,836,2024-03-22,Micro loan,161519.00,approved
13473,3674,2024-07-29,Cash loan,2363866.00,rejected
13474,193,2025-02-13,Cash loan,1614821.00,approved
13475,4079,2024-09-07,Auto loan,16870481.00,rejected
13476,4436,2025-01-05,POS loan,750774.00,approved
13477,3040,2025-04-05,Auto loan,14913358.00,rejected
13478,1391,2025-02-12,Cash loan,1290838.00,rejected
13479,1493,2024-02-11,POS loan,1102838.00,approved
13480,4019,2026-04-22,Cash loan,2085091.00,rejected
13481,1203,2026-01-03,Cash loan,230877.00,rejected
13482,2069,2026-03-23,Cash loan,3442301.00,approved
13483,3513,2026-03-26,Cash loan,2800639.00,approved
13484,3103,2026-04-16,Cash loan,244457.00,approved
13485,4248,2026-03-24,Credit card,307495.00,approved
13486,2438,2025-10-16,Cash loan,514419.00,approved
13487,1841,2024-05-05,Cash loan,1024076.00,approved
13488,905,2025-01-21,Cash loan,1160762.00,approved
13489,4654,2024-02-11,POS loan,148839.00,rejected
13490,1319,2024-07-31,POS loan,1054383.00,approved
13491,2498,2024-09-29,Auto loan,5398063.00,approved
13492,758,2024-06-27,Cash loan,2610899.00,rejected
13493,1036,2024-08-20,Credit card,1743200.00,approved
13494,3982,2024-02-18,Cash loan,1333181.00,approved
13495,3953,2024-03-13,Micro loan,275826.00,approved
13496,3255,2026-03-27,Cash loan,2159196.00,approved
13497,615,2024-11-22,Credit card,147615.00,pending
13498,1796,2025-06-20,POS loan,430247.00,rejected
13499,4799,2024-03-30,Cash loan,1022906.00,pending
13500,3968,2024-01-26,Cash loan,3341491.00,approved
13501,850,2025-03-24,Credit card,1963214.00,approved
13502,1543,2024-05-12,Cash loan,583775.00,approved
13503,1684,2025-06-05,Micro loan,589353.00,approved
13504,732,2026-03-13,Cash loan,2549750.00,rejected
13505,3192,2024-11-18,Credit card,525480.00,approved
13506,3995,2024-06-04,Credit card,1535170.00,approved
13507,1501,2025-11-04,Cash loan,1923174.00,rejected
13508,4843,2024-07-06,Credit card,1461847.00,rejected
13509,3529,2025-08-21,Micro loan,572062.00,approved
13510,2330,2025-05-13,Auto loan,12678520.00,rejected
13511,4891,2024-09-17,Credit card,687547.00,rejected
13512,4663,2026-01-31,Cash loan,1195213.00,rejected
13513,3254,2026-02-28,Micro loan,55468.00,approved
13514,2506,2024-09-06,Cash loan,1094313.00,rejected
13515,4051,2025-07-04,Micro loan,45761.00,approved
13516,4771,2024-01-02,POS loan,351142.00,approved
13517,1713,2024-04-20,Auto loan,17378815.00,approved
13518,3144,2025-07-25,Cash loan,527946.00,rejected
13519,45,2025-10-22,Cash loan,3253243.00,rejected
13520,1304,2025-01-13,POS loan,683190.00,approved
13521,526,2024-07-07,Cash loan,1924825.00,rejected
13522,4793,2024-01-28,Credit card,1066940.00,approved
13523,4760,2025-11-14,Auto loan,11444030.00,pending
13524,242,2025-02-08,Credit card,1242247.00,approved
13525,1258,2025-07-15,POS loan,92981.00,approved
13526,3941,2025-02-06,Cash loan,2570492.00,pending
13527,3339,2024-07-02,Micro loan,323402.00,approved
13528,3160,2024-03-22,Micro loan,327390.00,approved
13529,528,2025-09-09,Cash loan,2295535.00,rejected
13530,4042,2024-12-12,Micro loan,431080.00,pending
13531,4422,2024-08-06,POS loan,475823.00,approved
13532,698,2025-09-01,Credit card,622355.00,approved
13533,4433,2024-06-27,Auto loan,13193200.00,pending
13534,3114,2025-01-29,Cash loan,2702146.00,pending
13535,1576,2025-05-12,Micro loan,170873.00,pending
13536,4526,2024-06-15,Micro loan,92414.00,rejected
13537,937,2024-11-21,Micro loan,81361.00,approved
13538,2898,2025-10-27,Micro loan,50247.00,approved
13539,4320,2025-03-02,Cash loan,2900834.00,approved
13540,2498,2024-11-11,Micro loan,450899.00,approved
13541,2314,2025-09-12,Credit card,1212631.00,approved
13542,3224,2025-08-30,Cash loan,1791414.00,approved
13543,1374,2025-04-29,Cash loan,1423246.00,approved
13544,4304,2025-11-12,Micro loan,337162.00,approved
13545,543,2024-10-11,Micro loan,411434.00,approved
13546,3415,2024-10-24,Cash loan,3190575.00,approved
13547,3756,2024-06-02,Cash loan,2477545.00,rejected
13548,3061,2024-01-19,Micro loan,570454.00,approved
13549,2915,2025-07-02,Credit card,680621.00,approved
13550,2750,2024-07-05,Cash loan,1514620.00,approved
13551,4979,2025-06-17,Cash loan,706832.00,approved
13552,1338,2025-07-17,Cash loan,1998294.00,approved
13553,3198,2025-03-05,POS loan,919837.00,pending
13554,622,2024-02-02,POS loan,701385.00,pending
13555,2820,2024-01-10,Credit card,1243006.00,pending
13556,2122,2025-09-30,Credit card,854049.00,rejected
13557,2933,2025-02-19,Auto loan,3075235.00,rejected
13558,2650,2025-04-26,Cash loan,3351427.00,rejected
13559,3952,2025-06-15,Micro loan,309609.00,pending
13560,44,2026-03-04,Cash loan,1725252.00,rejected
13561,4011,2025-12-01,POS loan,633376.00,approved
13562,4144,2024-12-01,Cash loan,2279003.00,approved
13563,1647,2024-07-26,Cash loan,794915.00,approved
13564,4136,2025-07-21,Cash loan,1862864.00,approved
13565,1014,2026-04-17,POS loan,1167564.00,approved
13566,2911,2024-02-21,Micro loan,204650.00,rejected
13567,433,2025-05-11,POS loan,792468.00,pending
13568,1140,2025-06-30,Cash loan,2078856.00,pending
13569,4095,2024-09-04,POS loan,955147.00,approved
13570,1160,2025-06-13,Micro loan,386002.00,rejected
13571,4314,2025-03-21,Credit card,796944.00,approved
13572,1577,2024-01-04,Credit card,283563.00,rejected
13573,3849,2024-03-25,Auto loan,4815805.00,approved
13574,4038,2025-09-14,Cash loan,233865.00,approved
13575,1545,2026-01-11,Micro loan,264339.00,pending
13576,4863,2024-08-15,POS loan,1195991.00,rejected
13577,4746,2024-10-18,Micro loan,125536.00,approved
13578,3792,2024-06-06,POS loan,1110907.00,approved
13579,2271,2026-03-05,Credit card,1343435.00,approved
13580,4176,2025-08-02,Cash loan,2438284.00,approved
13581,2735,2026-01-25,Micro loan,213397.00,pending
13582,2256,2026-01-19,Credit card,1803037.00,rejected
13583,3382,2025-12-21,Auto loan,8582277.00,approved
13584,4286,2024-08-30,POS loan,142512.00,approved
13585,1623,2026-03-19,Credit card,1599117.00,rejected
13586,3405,2025-04-14,Micro loan,212827.00,approved
13587,3746,2024-08-19,Credit card,431631.00,approved
13588,453,2025-04-22,Micro loan,421085.00,approved
13589,2976,2026-03-31,Auto loan,2949634.00,approved
13590,3466,2025-03-12,Cash loan,2518232.00,approved
13591,1411,2025-09-22,Credit card,1066530.00,rejected
13592,703,2024-06-13,Micro loan,113740.00,approved
13593,2519,2026-03-20,Auto loan,2649940.00,approved
13594,4603,2025-10-26,Auto loan,16809395.00,approved
13595,3427,2024-12-10,Cash loan,1116639.00,rejected
13596,4615,2024-03-08,POS loan,1196111.00,rejected
13597,2532,2024-07-29,Cash loan,2039622.00,approved
13598,970,2024-07-31,Cash loan,604777.00,approved
13599,2894,2025-12-21,Micro loan,184353.00,rejected
13600,2129,2025-01-27,Credit card,986285.00,approved
13601,1268,2025-03-20,POS loan,502483.00,approved
13602,761,2024-12-24,POS loan,243146.00,rejected
13603,2196,2024-01-22,POS loan,405140.00,pending
13604,2441,2025-05-22,Cash loan,750431.00,approved
13605,794,2025-04-20,Cash loan,2555306.00,approved
13606,1266,2024-11-13,Auto loan,17715938.00,approved
13607,4940,2024-07-16,Micro loan,508651.00,approved
13608,1559,2024-03-09,Auto loan,3309388.00,approved
13609,3028,2025-10-15,POS loan,147997.00,approved
13610,4770,2025-08-21,Cash loan,1809725.00,approved
13611,2474,2024-03-11,POS loan,971979.00,approved
13612,1142,2024-08-25,Cash loan,1545259.00,rejected
13613,3434,2024-10-03,POS loan,145422.00,approved
13614,3512,2024-01-29,Cash loan,1958295.00,rejected
13615,2064,2025-05-01,Auto loan,5338582.00,rejected
13616,2360,2025-12-12,POS loan,176546.00,approved
13617,3271,2024-08-22,POS loan,623962.00,approved
13618,2667,2024-09-07,Cash loan,949249.00,approved
13619,3526,2024-09-04,Micro loan,517039.00,approved
13620,1777,2026-02-02,Credit card,1868085.00,approved
13621,4627,2024-03-07,Credit card,1012191.00,rejected
13622,3486,2025-06-22,POS loan,345050.00,pending
13623,3982,2024-08-19,Credit card,1631805.00,approved
13624,3527,2025-08-25,Micro loan,299066.00,approved
13625,4326,2024-07-16,POS loan,137045.00,rejected
13626,2985,2025-12-05,POS loan,1166361.00,approved
13627,260,2025-11-10,Micro loan,262148.00,rejected
13628,2948,2024-08-10,Micro loan,309212.00,rejected
13629,2623,2025-03-25,POS loan,1167868.00,rejected
13630,2029,2024-08-02,POS loan,869906.00,approved
13631,4089,2025-05-05,Cash loan,1944936.00,approved
13632,3724,2024-07-15,Auto loan,10595817.00,approved
13633,3359,2026-01-03,Auto loan,13827698.00,rejected
13634,3697,2024-04-18,Credit card,1602639.00,approved
13635,863,2026-01-09,Cash loan,199676.00,approved
13636,1191,2024-08-25,Auto loan,15180275.00,approved
13637,3374,2025-05-15,Micro loan,212094.00,approved
13638,3293,2025-05-24,Cash loan,819741.00,approved
13639,1372,2025-08-09,Micro loan,36897.00,approved
13640,3542,2025-06-25,Cash loan,2509148.00,pending
13641,4663,2024-12-28,POS loan,1038565.00,approved
13642,2176,2025-03-28,POS loan,916502.00,approved
